,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
21999,f4e51ac4dff670d33be9ae84331cc472,1-0834c90b93ec336c525bc34f643f36cc,2019-5-5,Higienópolis-Mackenzie,-23.5488,-46.6519,90727,52,19,24,12,33,21,33,26,NORMAL,7685
22000,f4e51ac4dff670d33be9ae84331ed016,1-4f67762bac68b1e65fa034d191bb53f3,2018-12-14,Higienópolis-Mackenzie,-23.5488,-46.6519,92283,58,12,57,43,22,27,31,1,REABASTECER,7544
22001,f4e51ac4dff670d33be9ae84332473fe,1-dc05250816eb9f9d4a542997ee4b100a,2019-8-8,Higienópolis-Mackenzie,-23.5488,-46.6519,90765,73,61,12,23,43,28,26,12,NORMAL,7778
22002,f4e51ac4dff670d33be9ae843324f7ac,1-1caa655aa840d13f045bd21b9edb91bc,2019-2-28,Higienópolis-Mackenzie,-23.5488,-46.6519,92164,31,65,12,32,11,43,25,10,NORMAL,7618
22003,f4e51ac4dff670d33be9ae843328d24a,1-3b112cf3978a4a7ea66f84d8acc51a5b,2019-3-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92406,86,45,59,19,41,31,15,43,NORMAL,7621
22004,f4e51ac4dff670d33be9ae84332da05b,1-275861bda381255da0e1baaee51208c7,2019-6-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90571,3,24,65,10,29,37,40,25,NORMAL,7716
22005,f4e51ac4dff670d33be9ae84332fbefb,1-08ce75b08e75ecec06932bc582f6d9b9,2019-12-21,Higienópolis-Mackenzie,-23.5488,-46.6519,93316,3,65,58,12,35,18,11,28,NORMAL,7911
22006,f4e51ac4dff670d33be9ae84332ff313,1-e65f8bdf644244faf0e67475c7355322,2019-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92625,32,40,22,20,43,9,7,38,NORMAL,7713
22007,f4e51ac4dff670d33be9ae8433313cd8,1-de167cbbc3941229564cc909a2f6b97d,2018-1-10,Faria Lima,-23.5675,-46.6929,52630,86,16,65,12,3,15,7,7,REABASTECER,7930
22008,f4e51ac4dff670d33be9ae8433340f26,1-6e97bd13bbdaf0e0aaa2f30dd22f019b,2018-2-14,Faria Lima,-23.5675,-46.6929,53866,31,25,27,9,23,39,36,8,NORMAL,7964
22009,f4e51ac4dff670d33be9ae8433346d8d,1-7c857c787abc2e64eae51882dc921128,2018-2-21,Faria Lima,-23.5675,-46.6929,53950,40,41,45,27,43,20,5,25,REABASTECER,7971
22010,f4e51ac4dff670d33be9ae843336ff65,1-159c16ea2847b5fb54a0183ea0685072,2018-3-22,Faria Lima,-23.5675,-46.6929,53836,56,13,33,15,16,21,21,27,NORMAL,8002
22011,f4e51ac4dff670d33be9ae843339dc58,1-6064645b404bbd63dc8589f18805feb6,2019-10-11,Higienópolis-Mackenzie,-23.5488,-46.6519,93206,77,65,21,26,13,16,39,23,NORMAL,7841
22012,f4e51ac4dff670d33be9ae84333e2e56,1-c0b07234a3a96d33cb91900eb8870c31,2018-1-4,Faria Lima,-23.5675,-46.6929,51093,54,51,41,33,29,34,35,33,NORMAL,7924
22013,f4e51ac4dff670d33be9ae843353074d,1-99617d59262171bf24271d3411d17538,2019-3-6,Faria Lima,-23.5675,-46.6929,53161,45,23,39,42,27,28,43,29,NORMAL,8346
22014,f4e51ac4dff670d33be9ae843365ee34,1-50434dafefc5772d65701ed44b832d9a,2019-3-25,Faria Lima,-23.5675,-46.6929,54256,39,35,36,13,32,11,16,6,NORMAL,8365
22015,f4e51ac4dff670d33be9ae84336c1def,1-1161a0ad3e7b0f2edc0cf8c8c3c023f7,2018-1-7,Pinheiros,-23.5664,-46.703,76580,24,34,19,32,20,26,14,22,NORMAL,8647
22016,f4e51ac4dff670d33be9ae8433777e17,1-3e77569f342ebe1ebc4e8dd800d5136a,2019-10-25,Faria Lima,-23.5675,-46.6929,54016,33,33,10,37,43,17,19,43,NORMAL,8575
22017,f4e51ac4dff670d33be9ae84337c7d64,1-8598f9a842863b5bf2affaab5f4086dd,2019-12-18,Faria Lima,-23.5675,-46.6929,53586,55,22,35,18,39,16,18,9,NORMAL,8628
22018,f4e51ac4dff670d33be9ae84337faf77,1-abe3569a6d5a4c8d8465a374b9a4fd3d,2018-3-3,Pinheiros,-23.5664,-46.703,78934,64,15,32,18,14,32,39,24,NORMAL,8703
22019,f4e51ac4dff670d33be9ae84338193f4,1-db369e688223ec02af62e2596985368d,2018-9-15,Pinheiros,-23.5664,-46.703,77820,86,18,56,23,15,24,19,28,NORMAL,8895
22020,f4e51ac4dff670d33be9ae843381d5c8,1-a46c5e33a8c0aa8e87c5b86b7048087e,2018-2-22,Pinheiros,-23.5664,-46.703,79170,86,6,51,17,15,23,43,30,NORMAL,8692
22021,f4e51ac4dff670d33be9ae84338903d2,1-7fdb212454713dca5f2013bdc9f9059b,2018-5-16,Pinheiros,-23.5664,-46.703,79217,52,46,59,30,5,43,43,43,NORMAL,8776
22022,f4e51ac4dff670d33be9ae84338aff94,1-a6bc19e74da54a6221f2cbd1082c5112,2018-6-14,Pinheiros,-23.5664,-46.703,79651,44,51,57,24,28,11,35,13,NORMAL,8804
22023,f4e51ac4dff670d33be9ae84338e4bbc,1-069b4da705987e2d32762eb98addd250,2018-7-26,Pinheiros,-23.5664,-46.703,78390,66,7,59,3,43,11,38,13,REABASTECER,8846
22024,f4e51ac4dff670d33be9ae843394f635,1-1fe336b931e10df33f6c1a07f07e0316,2019-5-11,Pinheiros,-23.5664,-46.703,79955,18,52,45,31,21,33,22,14,NORMAL,9131
22025,f4e51ac4dff670d33be9ae84339b1783,1-928eabbc48b20cf6bff5532e41e04ea4,2019-1-16,Pinheiros,-23.5664,-46.703,77456,7,48,10,32,25,22,3,43,REABASTECER,9016
22026,f4e51ac4dff670d33be9ae84339fa898,1-397a9cd7465855f0eb09b704710221c9,2019-10-2,Pinheiros,-23.5664,-46.703,78287,54,46,44,7,43,20,26,23,NORMAL,9272
22027,f4e51ac4dff670d33be9ae8433a1c519,1-9e84b3825d9998d800341322ba982d9e,2019-5-1,Pinheiros,-23.5664,-46.703,76181,32,38,49,20,15,26,27,15,NORMAL,9121
22028,f4e51ac4dff670d33be9ae8433a4e29c,1-0abf67878ea65cae2c93e4ca171eb0b3,2019-5-8,Pinheiros,-23.5664,-46.703,76116,46,65,65,43,33,39,37,27,NORMAL,9128
22029,f4e51ac4dff670d33be9ae8433b2cded,1-656d0335e917cb0d35ec35a03344ffaa,2019-10-17,Pinheiros,-23.5664,-46.703,78216,86,22,18,36,30,33,5,16,REABASTECER,9287
22030,f4e51ac4dff670d33be9ae8433b2eb5b,1-3bf4933c9fcd5f680b124e5d850e4b98,2018-5-19,Butantã,-23.5844,-46.7252,64966,35,8,65,18,7,26,10,43,NORMAL,9499
22031,f4e51ac4dff670d33be9ae8433b3961a,1-c39d0b61f2296b81c35c8dd1cf00c982,2019-11-1,Pinheiros,-23.5664,-46.703,77422,40,61,46,37,13,33,33,10,NORMAL,9301
22032,f4e51ac4dff670d33be9ae8433b5c500,1-d3e98c5810291e8ab032bc23816b3822,2018-6-25,Butantã,-23.5844,-46.7252,64872,36,40,4,26,43,32,23,23,REABASTECER,9535
22033,f4e51ac4dff670d33be9ae8433c9b9ab,1-9f9e0037bb405daca2c0e0816ab1e07e,2018-7-24,Butantã,-23.5844,-46.7252,66526,13,47,26,22,9,37,3,40,REABASTECER,9564
22034,f4e51ac4dff670d33be9ae8433ca6e47,1-62c3dbe8dfeae8c992adfafb142aeda3,2019-3-10,Butantã,-23.5844,-46.7252,64694,7,50,56,7,38,24,28,43,REABASTECER,9790
22035,f4e51ac4dff670d33be9ae8433cbbc36,1-7be387f9aeaf7d78af890efa6eb2fb00,2019-3-28,Butantã,-23.5844,-46.7252,66261,21,65,50,43,4,21,43,15,NORMAL,9808
22036,f4e51ac4dff670d33be9ae8433ce3b00,1-a3106551d6d1e949245affd8c277949e,2018-10-28,Butantã,-23.5844,-46.7252,66488,73,52,36,11,27,43,21,25,NORMAL,9658
22037,f4e51ac4dff670d33be9ae8433d15d15,1-57cffed3ce35bf5da3868a85c2eae593,2019-6-7,Butantã,-23.5844,-46.7252,65059,47,18,22,8,39,43,14,37,NORMAL,9877
22038,f4e51ac4dff670d33be9ae8433d7d78d,1-031dd4106a45cd9c109cda6474fa4001,2019-2-1,Butantã,-23.5844,-46.7252,65996,28,16,43,5,32,12,43,37,REABASTECER,9751
22039,f4e51ac4dff670d33be9ae8433dd0b5d,1-83dd786c5844aa7413a5a1703c0a817f,2019-10-27,Butantã,-23.5844,-46.7252,66291,65,61,34,4,43,11,14,39,REABASTECER,10017
22040,f4e51ac4dff670d33be9ae8433e2312f,1-35ce3bbce35473490142ddfc08fff1a3,2019-6-1,Butantã,-23.5844,-46.7252,65481,18,65,65,26,22,20,29,20,NORMAL,9871
22041,f4e51ac4dff670d33be9ae8433e6be75,1-06d90659254ed9304c421517fc9e996d,2018-2-29,Fradique Coutinho,-23.5661,-46.6841,36251,32,24,51,17,20,6,24,43,NORMAL,10139
22042,f4e51ac4dff670d33be9ae8433e732a3,1-d876e2c94a97b17b4ebe0b9c03b213e8,2019-9-4,Butantã,-23.5844,-46.7252,64930,65,39,65,16,16,26,10,36,NORMAL,9964
22043,f4e51ac4dff670d33be9ae8433f27460,1-7d2d97ee30669b20f586903ded36dcb7,2019-12-9,Butantã,-23.5844,-46.7252,64573,8,11,4,10,12,6,13,23,REABASTECER,10059
22044,f4e51ac4dff670d33be9ae8433f3d271,1-5fa9d0ab77eae878611912ed59cdfc69,2019-12-26,Butantã,-23.5844,-46.7252,66038,27,27,26,39,26,7,22,37,NORMAL,10076
22045,f4e51ac4dff670d33be9ae8433f5a401,1-eabb4e77d83a28ac12b2bf19f96da5f4,2018-1-21,Fradique Coutinho,-23.5661,-46.6841,34864,68,65,48,22,43,9,43,7,NORMAL,10101
22046,f4e51ac4dff670d33be9ae8433f6644d,1-2fb78813e5afbc5ac4785f9eeb02100b,2018-3-4,Fradique Coutinho,-23.5661,-46.6841,35191,73,48,16,7,41,32,43,23,NORMAL,10144
22047,f4e51ac4dff670d33be9ae8433fb443b,1-52354a49b221a0cf6cd54a98ef69faee,2018-5-3,Fradique Coutinho,-23.5661,-46.6841,35811,4,11,65,33,14,27,28,25,NORMAL,10203
22048,f56eb25cff95a88bafbf6ee1a8048ff4,1-c05d9e3fb778bc01abe19fdf556d53e5,2019-3-22,Butantã,-23.5844,-46.7252,65011,79,39,29,20,32,32,25,43,NORMAL,9802
22049,f56eb25cff95a88bafbf6ee1a80d67df,1-f3d98353b0be1e181067575879ce73bb,2018-6-5,Fradique Coutinho,-23.5661,-46.6841,35442,38,51,31,11,15,42,3,15,NORMAL,10235
22050,f56eb25cff95a88bafbf6ee1a80ed920,1-458eef7e0add2a813c8c17957ee236e7,2018-9-1,Fradique Coutinho,-23.5661,-46.6841,36775,86,8,47,16,10,24,32,12,NORMAL,10321
22051,f56eb25cff95a88bafbf6ee1a80f7091,1-2648f532f72442f9a95381668cf1a30f,2018-10-16,Fradique Coutinho,-23.5661,-46.6841,35109,86,6,65,6,32,13,23,15,REABASTECER,10366
22052,f56eb25cff95a88bafbf6ee1a811b656,1-ce610bc2b7ca4dc6e7c1b8e3825e24d7,2019-3-5,Fradique Coutinho,-23.5661,-46.6841,33496,65,21,60,2,11,6,21,12,REABASTECER,10505
22053,f56eb25cff95a88bafbf6ee1a8134f2b,1-7db6d746a29918404d7cf8aba31d9635,2019-6-16,Fradique Coutinho,-23.5661,-46.6841,34262,19,43,55,2,41,43,43,12,REABASTECER,10606
22054,f56eb25cff95a88bafbf6ee1a81815fa,1-f827505e73fc551275d34b9a4b76d12a,2018-3-22,Luz,-23.5365,-46.6332,125661,52,16,30,20,38,34,17,22,NORMAL,10882
22055,f56eb25cff95a88bafbf6ee1a81c2883,1-b5a1460bf1ef91215631dff67e1f920b,2018-10-6,Luz,-23.5365,-46.6332,124356,29,19,65,20,43,11,37,28,NORMAL,11076
22056,f56eb25cff95a88bafbf6ee1a8208929,1-a0d538c4ad5e798f5d91d16df5c83ef8,2019-5-21,Luz,-23.5365,-46.6332,125571,86,47,39,14,32,21,13,35,NORMAL,11301
22057,f56eb25cff95a88bafbf6ee1a822d303,1-d2404057456baeaba903b7b645c991c3,2019-9-19,Luz,-23.5365,-46.6332,126695,77,39,1,19,17,30,16,10,REABASTECER,11419
22058,f56eb25cff95a88bafbf6ee1a8252d22,1-c325a24717c8656a8a6b40c8697f78d5,2018-1-15,Ana Rosa,-23.5813,-46.6383,65277,36,49,30,3,24,8,22,30,NORMAL,11535
22059,f56eb25cff95a88bafbf6ee1a828bf19,1-1ce1d94f1f062eee6057e1c5cf524082,2018-7-26,Ana Rosa,-23.5813,-46.6383,67166,78,56,20,5,39,40,28,8,NORMAL,11726
22060,f56eb25cff95a88bafbf6ee1a82a3160,1-0d81ebb18d3fce8c22d209b37cb5c833,2018-11-4,Ana Rosa,-23.5813,-46.6383,66673,13,65,61,31,19,12,28,43,NORMAL,11824
22061,f56eb25cff95a88bafbf6ee1a82d683c,1-2c2915210e696dd92f52913bb306e923,2019-4-23,Ana Rosa,-23.5813,-46.6383,67035,21,55,26,22,19,40,10,20,NORMAL,11993
22062,f56eb25cff95a88bafbf6ee1a82d83c6,1-1fdc01291b236b25c941a5a206046a52,2019-4-29,Ana Rosa,-23.5813,-46.6383,65286,48,22,41,38,43,22,28,35,NORMAL,11999
22063,f56eb25cff95a88bafbf6ee1a8383139,1-7b34ec9d9e19a1390ffdcaa2bc7f2185,2018-12-15,São Joaquim,-23.5618,-46.6389,33289,31,12,20,38,26,38,13,31,NORMAL,12585
22064,f56eb25cff95a88bafbf6ee1a83bce24,1-5a5e2c39d0e5f70e030c4d3491da5148,2019-6-5,São Joaquim,-23.5618,-46.6389,32642,17,21,7,32,29,43,14,7,REABASTECER,12755
22065,f56eb25cff95a88bafbf6ee1a840d405,1-6e8e3d4b3008747abb29280d8a050f4b,2018-2-25,São Judas,-23.6255,-46.6411,14560,77,26,39,25,41,8,29,13,NORMAL,13015
22066,f56eb25cff95a88bafbf6ee1a84a3126,1-6645e3a07fa4456336fa6bdaaee43332,2019-7-30,São Judas,-23.6255,-46.6411,15332,86,4,55,15,4,36,37,38,NORMAL,13530
22067,f56eb25cff95a88bafbf6ee1a84b9a95,1-9d9750a22c211d7bbebeef3baccfac72,2019-11-2,São Judas,-23.6255,-46.6411,14669,39,32,52,38,7,9,11,4,REABASTECER,13622
22068,f56eb25cff95a88bafbf6ee1a858e278,1-e8a01f7d8319d1e55561ec3060511d03,2019-9-6,Vila Mariana,-23.5895,-46.6346,25038,86,27,24,2,37,3,36,8,REABASTECER,14286
22069,f56eb25cff95a88bafbf6ee1a85ae52b,1-fc5f38ab3b949782a9dd5b421d3a07cc,2019-12-6,Vila Mariana,-23.5895,-46.6346,22373,54,20,19,31,43,31,39,43,NORMAL,14376
22070,f56eb25cff95a88bafbf6ee1a85b8fef,1-4ba674ff626fef62a58b39e8ee6c29b1,2018-1-4,Brooklin,-23.6263,-46.6878,28089,59,43,38,28,34,30,30,33,NORMAL,14404
22071,f56eb25cff95a88bafbf6ee1a85fdc92,1-7f964676d283b4960679f8a63649100e,2018-8-24,Brooklin,-23.6263,-46.6878,26164,86,62,30,43,17,31,7,18,NORMAL,14634
22072,f56eb25cff95a88bafbf6ee1a861eadf,1-8a7cc7d3297143559d8fd37106ff4fcd,2018-12-20,Brooklin,-23.6263,-46.6878,26867,11,57,3,39,27,6,12,7,REABASTECER,14750
22073,f56eb25cff95a88bafbf6ee1a8645dce,1-8be7e354a58845ff97c51a5023785983,2019-5-2,Brooklin,-23.6263,-46.6878,26927,73,53,48,34,16,38,19,39,NORMAL,14882
22074,f56eb25cff95a88bafbf6ee1a8685b6d,1-1e59d4ff5f08a3561a23d1542a996ddf,2019-12-5,Brooklin,-23.6263,-46.6878,26222,58,40,49,30,26,27,24,32,NORMAL,15095
22075,f56eb25cff95a88bafbf6ee1a86b26e0,1-1a1a206aa4b3e3780e236561fbc6f8e4,2018-5-10,Campo Belo,-23.6188,-46.6823,25253,15,65,15,36,14,16,28,9,NORMAL,15250
22076,f56eb25cff95a88bafbf6ee1a86ec415,1-982ab1a8563cb6dcef521f853d26caa6,2018-11-18,Campo Belo,-23.6188,-46.6823,24077,86,21,29,27,38,11,43,27,NORMAL,15438
22077,f56eb25cff95a88bafbf6ee1a87052c8,1-d7d092922ace1ea3669782be9fe39c42,2019-2-24,Campo Belo,-23.6188,-46.6823,23025,54,50,65,25,20,43,6,39,NORMAL,15534
22078,f56eb25cff95a88bafbf6ee1a87516c8,1-84d7bef02a5718e667dd2ebda6c7dd0f,2019-11-29,Campo Belo,-23.6188,-46.6823,24632,86,24,2,37,8,35,33,39,REABASTECER,15809
22079,f56eb25cff95a88bafbf6ee1a8876bf7,1-e3c1416adbc3da5ca9bd1bbd4e9e53c9,2018-7-24,Moema,-23.5489,-46.6388,17570,76,55,17,22,25,37,20,40,NORMAL,16764
22080,f56eb25cff95a88bafbf6ee1a8889a2d,1-b1ea3b93865c6cd8b91da104ceeec196,2018-10-7,Moema,-23.5489,-46.6388,19667,39,9,65,5,31,24,40,43,REABASTECER,16837
22081,f56eb25cff95a88bafbf6ee1a888cf28,1-33400c8e433913a24f0d928c98f5137a,2018-10-17,Moema,-23.5489,-46.6388,19993,31,11,65,23,34,34,40,11,NORMAL,16847
22082,f56eb25cff95a88bafbf6ee1a88e0501,1-765c3cec2e6837e427ef214b2e71526c,2018-4-20,Paraíso,-23.57677,-46.63933,72209,51,61,26,9,15,36,32,38,NORMAL,110
22083,f56eb25cff95a88bafbf6ee1a892c90c,1-f2f842a1bd426b2fd9a7d3b908606ef6,2018-12-20,Paraíso,-23.57677,-46.63933,70921,8,33,1,21,39,31,27,4,NORMAL,350
22084,f56eb25cff95a88bafbf6ee1a893123c,1-f85467e7c1812a7cad6ef2e926854164,2019-1-1,Paraíso,-23.57677,-46.63933,70565,75,46,65,23,43,43,33,43,NORMAL,361
22085,f56eb25cff95a88bafbf6ee1a898db59,1-a3166d6f72e37647c77ef07aa38f93e7,2019-10-24,Paraíso,-23.57677,-46.63933,72001,23,42,65,41,30,12,34,37,NORMAL,654
22086,f56eb25cff95a88bafbf6ee1a89b59c3,1-e89ec3d00b6f28696dd573fec1de4cc9,2018-3-24,Brigadeiro,-23.5683,-46.6482,47537,60,19,57,21,7,24,9,27,NORMAL,804
22087,f56eb25cff95a88bafbf6ee1a89d63bf,1-81a74ba1ae8a8da45efbdd1833d982fa,2018-6-17,Brigadeiro,-23.5683,-46.6482,48066,86,60,42,30,29,10,22,30,NORMAL,887
22088,f56eb25cff95a88bafbf6ee1a89e724a,1-ecf61323a727b80647ba4384c1ffb29f,2018-8-15,Brigadeiro,-23.5683,-46.6482,46042,59,19,46,21,1,15,37,37,NORMAL,945
22089,f56eb25cff95a88bafbf6ee1a8a548fd,1-22a67d7614a4b2b1784dfa470e18d96a,2019-7-20,Brigadeiro,-23.5683,-46.6482,49829,8,8,65,11,19,33,19,6,NORMAL,1280
22090,f56eb25cff95a88bafbf6ee1a8ad86fd,1-36ed340d3d57278ece246122220153b3,2018-7-16,Trianon-Masp,-23.5634,-46.6544,45782,86,23,15,40,41,29,14,18,NORMAL,1636
22091,f56eb25cff95a88bafbf6ee1a8af6d17,1-639398a7a74c6ff7378aa424ee6e223b,2018-10-25,Trianon-Masp,-23.5634,-46.6544,44095,52,56,54,22,23,20,8,35,NORMAL,1735
22092,f56eb25cff95a88bafbf6ee1a8b07b29,1-a70d30460227e60736287bab015a687a,2019-1-1,Trianon-Masp,-23.5634,-46.6544,43649,18,65,50,43,7,43,26,19,NORMAL,1801
22093,f56eb25cff95a88bafbf6ee1a8baf266,1-a4ee7883a45d5569e9d3c03cf6fad322,2018-6-18,Consolação,-23.5581,-46.6606,113949,65,65,16,15,26,16,8,4,REABASTECER,2328
22094,f56eb25cff95a88bafbf6ee1a8bb004e,1-ba356e8edfac1703cfd2d5a743cf2627,2018-6-22,Consolação,-23.5581,-46.6606,112063,23,37,48,6,8,43,33,29,REABASTECER,2332
22095,f56eb25cff95a88bafbf6ee1a8bf9b03,1-f74d4484e264ba711cf1ef3e0cfaf412,2019-1-15,Consolação,-23.5581,-46.6606,113749,46,54,55,36,13,13,43,38,NORMAL,2535
22096,f56eb25cff95a88bafbf6ee1a8bfeed9,1-41437030b7fb07ec570bcac8cf6172c2,2019-2-3,Consolação,-23.5581,-46.6606,113261,53,65,56,22,26,33,6,5,REABASTECER,2553
22097,f56eb25cff95a88bafbf6ee1a8c286cc,1-e549917eade113f125014c272c6e9b48,2019-6-2,Consolação,-23.5581,-46.6606,111980,4,48,52,16,36,8,19,4,REABASTECER,2672
22098,f56eb25cff95a88bafbf6ee1a8c70703,1-1272100cbe8d4343e3f4c2a221e5205e,2018-1-21,Tamanduateí,-23.59290,-46.5897,52166,67,65,3,37,8,17,32,11,REABASTECER,2901
22099,f56eb25cff95a88bafbf6ee1a8cc246c,1-40409dffb1c9759b1da538d613caede2,2018-11-7,Tamanduateí,-23.59290,-46.5897,52751,41,53,24,27,37,40,43,36,NORMAL,3187
22100,f56eb25cff95a88bafbf6ee1a8cd8e56,1-d826fdcda2daeeeb3a4a4af8c860e49a,2019-1-13,Tamanduateí,-23.59290,-46.5897,49648,1,28,56,34,36,19,33,41,REABASTECER,3253
22101,f56eb25cff95a88bafbf6ee1a8ce9c4e,1-a72b1537219dd0dedc3fb6643ef25a84,2019-3-1,Tamanduateí,-23.59290,-46.5897,52961,45,51,12,15,26,23,14,20,NORMAL,3301
22102,f56eb25cff95a88bafbf6ee1a8cea3f9,1-0330a631c6e2e1386034b66078aef458,2019-3-3,Tamanduateí,-23.59290,-46.5897,52103,28,41,65,11,17,18,6,12,REABASTECER,3303
22103,f56eb25cff95a88bafbf6ee1a8d14a71,1-9341ff9bd3ef42cc838e2a106b582888,2019-7-24,Tamanduateí,-23.59290,-46.5897,49487,6,16,26,25,11,19,31,22,REABASTECER,3444
22104,f56eb25cff95a88bafbf6ee1a8d42bac,1-e02b86b220689899eff583cb0b48eeef,2019-12-10,Tamanduateí,-23.59290,-46.5897,52291,70,53,57,18,40,4,30,18,REABASTECER,3580
22105,f56eb25cff95a88bafbf6ee1a8d7783c,1-591e1142276ac03acf58ce74a4ad63fc,2018-5-4,Sé,-23.55,-46.6333,192735,17,56,13,9,39,4,30,26,REABASTECER,3724
22106,f56eb25cff95a88bafbf6ee1a8da1180,1-e86221f9469ee31a9bd828b12dd20b9c,2018-9-24,Sé,-23.55,-46.6333,192717,34,13,52,34,2,9,16,3,NORMAL,3864
22107,f56eb25cff95a88bafbf6ee1a8da4e86,1-878daed4362612552f5bed9726d1be83,2018-10-13,Sé,-23.55,-46.6333,194741,17,35,55,27,13,17,28,18,NORMAL,3883
22108,f56eb25cff95a88bafbf6ee1a8db18a5,1-a4c85d1252f62e7c1a4d25837889376b,2018-11-27,Sé,-23.55,-46.6333,192615,36,3,19,8,26,23,27,17,REABASTECER,3927
22109,f56eb25cff95a88bafbf6ee1a8ddde0c,1-02664cf7881f380cd1a467c96d525a3a,2019-4-13,Sé,-23.55,-46.6333,194597,50,38,60,19,27,25,20,19,NORMAL,4063
22110,f56eb25cff95a88bafbf6ee1a8dfab44,1-4614893b9494dd7e1616f21275e2c1fb,2019-7-6,Sé,-23.55,-46.6333,193864,86,62,32,18,28,13,25,21,NORMAL,4146
22111,f56eb25cff95a88bafbf6ee1a8e1cb60,1-0a83df1656965673acf0992411630c76,2019-10-13,Sé,-23.55,-46.6333,194646,73,36,16,32,30,13,3,7,REABASTECER,4243
22112,f56eb25cff95a88bafbf6ee1a8e76f1b,1-58c30804976d266626a64b056837148b,2018-8-8,Brás,-23.5451,-46.6162,70545,31,53,39,11,7,32,26,41,NORMAL,4538
22113,f56eb25cff95a88bafbf6ee1a8e957a1,1-f728e1eecee44ff45855f4927d75e11c,2018-11-26,Brás,-23.5451,-46.6162,73009,86,17,48,7,23,23,13,12,NORMAL,4646
22114,f56eb25cff95a88bafbf6ee1a8ebc30e,1-dabc7188510974ca250a136e71fb5baa,2019-4-10,Brás,-23.5451,-46.6162,72762,48,45,35,23,32,23,19,22,NORMAL,4780
22115,f56eb25cff95a88bafbf6ee1a8f23bbe,1-ecfd200ab03b29ab00675b7620f5935e,2018-2-26,Barra Funda,-23.5542,-46.6707,147699,51,61,23,14,24,16,24,37,NORMAL,5096
22116,f56eb25cff95a88bafbf6ee1a8f25fae,1-e39772f57c604efb30df8dd4bd6b39d0,2018-3-2,Barra Funda,-23.5542,-46.6707,148660,75,35,35,37,43,33,3,10,NORMAL,5102
22117,f56eb25cff95a88bafbf6ee1a8f81aeb,1-d81923e40a9be53ff5f258ff30e46251,2019-1-4,Barra Funda,-23.5542,-46.6707,148308,68,61,65,17,34,38,41,37,NORMAL,5404
22118,f56eb25cff95a88bafbf6ee1a8f95cef,1-6b2078178a3f9a7f4e7f42ae67bdd978,2019-3-17,Barra Funda,-23.5542,-46.6707,149482,74,19,7,13,35,33,31,37,NORMAL,5477
22119,f56eb25cff95a88bafbf6ee1a8faa91e,1-3a0a34c1bdd3b008301eae9a64c3082a,2019-5-6,Barra Funda,-23.5542,-46.6707,148669,5,35,65,23,9,19,20,8,NORMAL,5526
22120,f56eb25cff95a88bafbf6ee1a8fcec71,1-71bead80186433f69892c229d2ba3415,2019-9-4,Barra Funda,-23.5542,-46.6707,150513,12,32,41,7,36,25,15,6,REABASTECER,5644
22121,f583fea5c1c86dac85d7aa156e01d303,1-5d7a15b2941380f12cddcf913e08b581,2019-7-3,Brás,-23.5451,-46.6162,72965,7,63,59,13,34,22,27,32,REABASTECER,4863
22122,f583fea5c1c86dac85d7aa156e038d59,1-e074f350b87db08bcf2c746d75365cfa,2018-1-25,Barra Funda,-23.5542,-46.6707,147340,14,58,39,28,28,38,38,32,NORMAL,5065
22123,f583fea5c1c86dac85d7aa156e05d749,1-8562fcb5cb6e94a82261c0886ff01fab,2019-9-21,Brás,-23.5451,-46.6162,72166,6,31,31,21,12,30,19,35,NORMAL,4941
22124,f583fea5c1c86dac85d7aa156e091316,1-a168369fcb9a879aaa3c60708bc016fe,2019-11-1,Brás,-23.5451,-46.6162,74249,30,50,19,9,28,35,21,43,NORMAL,4981
22125,f583fea5c1c86dac85d7aa156e092a65,1-a0544e2f5cafa774a704ac6d2cf606b2,2019-10-2,Brás,-23.5451,-46.6162,73074,63,24,21,32,13,38,10,31,NORMAL,4952
22126,f583fea5c1c86dac85d7aa156e0b4be9,1-5aa9fb3b8b17b106305e533c36d1322b,2019-11-30,Brás,-23.5451,-46.6162,71495,16,53,28,43,6,38,43,5,REABASTECER,5010
22127,f583fea5c1c86dac85d7aa156e150450,1-efee83c48347c6d816bab31a8b62ffee,2018-2-23,Barra Funda,-23.5542,-46.6707,147559,86,11,43,21,36,29,33,6,REABASTECER,5093
22128,f583fea5c1c86dac85d7aa156e161ce1,1-0be1897ba20bebf9c39f7a8f6f117f47,2018-4-9,Barra Funda,-23.5542,-46.6707,149960,63,15,45,19,23,24,16,24,NORMAL,5139
22129,f583fea5c1c86dac85d7aa156e197704,1-9d3094276c0134aad171a90003162a3d,2018-10-27,Barra Funda,-23.5542,-46.6707,150371,49,42,1,15,43,33,14,40,REABASTECER,5337
22130,f583fea5c1c86dac85d7aa156e1a38ea,1-ab4de7df5b840dc3e9916ddf044a8209,2018-6-1,Barra Funda,-23.5542,-46.6707,147292,62,4,65,3,41,27,37,26,REABASTECER,5191
